household_id,lat,lon,district,sector,children_under5,avg_meal_count,water_source,sanitation_tier,income_band
GAS-00899,-1.885138,30.096759,Gasabo,Remera,4,2.1,piped,3,low
GAS-00900,-1.928315,30.14602,Gasabo,Bumbogo,3,1.7,piped,3,middle
GAS-00901,-1.904152,30.146426,Gasabo,Kimironko,0,2.5,piped,3,lower_middle
GAS-00902,-1.919993,30.109685,Gasabo,Kimironko,0,3.2,piped,3,middle
GAS-00903,-1.88475,30.128164,Gasabo,Kimironko,0,1.9,protected_well,1,low
GAS-00904,-1.893985,30.135352,Gasabo,Kacyiru,3,2.7,piped,3,middle
GAS-00905,-1.873735,30.032681,Gasabo,Bumbogo,1,2.8,surface_water,1,low
GAS-00906,-1.881804,30.118207,Gasabo,Kimironko,1,2.7,public_tap,2,lower_middle
GAS-00907,-1.898228,30.110154,Gasabo,Kacyiru,2,2.6,piped,3,lower_middle
GAS-00908,-1.874549,30.177695,Gasabo,Kacyiru,1,1.8,surface_water,1,low
GAS-00909,-1.860538,30.134426,Gasabo,Bumbogo,2,3.3,piped,3,lower_middle
GAS-00910,-1.90804,30.098734,Gasabo,Kimironko,2,2.2,protected_well,2,upper
GAS-00911,-1.890826,30.12224,Gasabo,Remera,1,1.2,surface_water,1,low
GAS-00912,-1.918269,30.119645,Gasabo,Kimironko,0,2.8,piped,3,low
GAS-00913,-1.900577,30.146603,Gasabo,Remera,4,2.9,public_tap,3,upper
GAS-00914,-1.882631,30.158556,Gasabo,Remera,4,3.3,piped,2,middle
GAS-00915,-1.842398,30.123103,Gasabo,Kimironko,1,1.5,surface_water,1,low
GAS-00916,-1.890102,30.181744,Gasabo,Remera,3,2.0,protected_well,2,lower_middle
GAS-00917,-1.874885,30.063668,Gasabo,Kacyiru,1,3.5,public_tap,2,low
GAS-00918,-1.946769,30.107693,Gasabo,Kacyiru,3,2.6,public_tap,2,lower_middle
GAS-00919,-1.905208,30.127412,Gasabo,Kimironko,1,2.7,public_tap,3,upper
GAS-00920,-1.918168,30.11047,Gasabo,Bumbogo,0,2.7,protected_well,2,lower_middle
GAS-00921,-1.882703,30.122996,Gasabo,Kacyiru,2,2.7,public_tap,2,middle
GAS-00922,-1.809485,30.139963,Gasabo,Kimironko,2,2.5,public_tap,1,middle
GAS-00923,-1.828035,30.141245,Gasabo,Remera,2,2.0,surface_water,1,low
GAS-00924,-1.886792,30.117053,Gasabo,Kacyiru,3,2.7,public_tap,3,low
GAS-00925,-1.900738,30.108314,Gasabo,Kimironko,1,2.8,piped,2,lower_middle
GAS-00926,-1.783837,30.101447,Gasabo,Kimironko,1,2.4,protected_well,2,middle
GAS-00927,-1.90345,30.101257,Gasabo,Bumbogo,2,2.5,public_tap,2,low
GAS-00928,-1.921247,30.113412,Gasabo,Remera,0,2.3,surface_water,3,middle
GAS-00929,-1.894986,30.109302,Gasabo,Remera,2,2.2,protected_well,1,lower_middle
GAS-00930,-1.92471,30.045901,Gasabo,Remera,2,1.7,protected_well,3,low
GAS-00931,-1.913772,30.135779,Gasabo,Kimironko,0,2.1,piped,3,lower_middle
GAS-00932,-1.925449,29.980246,Gasabo,Kimironko,2,1.8,protected_well,2,middle
GAS-00933,-1.916164,30.115023,Gasabo,Remera,4,3.1,protected_well,3,middle
GAS-00934,-1.932476,30.145581,Gasabo,Kimironko,4,2.0,public_tap,2,upper
GAS-00935,-1.865896,30.152719,Gasabo,Bumbogo,3,2.0,public_tap,3,lower_middle
GAS-00936,-1.795115,30.149865,Gasabo,Kimironko,2,2.1,piped,2,lower_middle
GAS-00937,-1.915257,30.110103,Gasabo,Kimironko,1,3.4,surface_water,2,lower_middle
GAS-00938,-1.934162,30.15709,Gasabo,Kacyiru,2,2.0,surface_water,3,low
GAS-00939,-1.856655,30.097787,Gasabo,Bumbogo,1,2.5,protected_well,3,lower_middle
GAS-00940,-1.882098,30.118768,Gasabo,Kacyiru,1,3.2,piped,3,lower_middle
GAS-00941,-1.937594,30.196827,Gasabo,Remera,2,1.4,protected_well,3,lower_middle
GAS-00942,-1.885673,30.187963,Gasabo,Remera,1,2.1,surface_water,3,middle
GAS-00943,-1.769792,30.163411,Gasabo,Bumbogo,2,1.3,surface_water,1,middle
GAS-00944,-1.925722,30.105036,Gasabo,Kimironko,0,2.7,public_tap,2,middle
GAS-00945,-1.89378,30.09991,Gasabo,Kacyiru,1,3.1,public_tap,3,low
GAS-00946,-1.86316,30.122228,Gasabo,Bumbogo,1,3.5,piped,3,lower_middle
GAS-00947,-1.866665,30.126144,Gasabo,Kacyiru,3,1.7,public_tap,3,middle
GAS-00948,-1.897431,30.108174,Gasabo,Kimironko,2,2.2,piped,1,lower_middle
GAS-00949,-1.885706,30.129424,Gasabo,Kacyiru,1,2.0,surface_water,3,lower_middle
GAS-00950,-1.869634,30.130129,Gasabo,Bumbogo,1,3.0,piped,3,lower_middle
GAS-00951,-1.811916,30.18118,Gasabo,Kimironko,3,1.9,public_tap,2,middle
GAS-00952,-1.871978,30.170667,Gasabo,Kimironko,3,2.8,piped,3,lower_middle
GAS-00953,-1.887758,30.111629,Gasabo,Bumbogo,0,2.0,public_tap,3,middle
GAS-00954,-1.903744,30.135999,Gasabo,Kimironko,2,2.6,public_tap,3,lower_middle
GAS-00955,-1.923304,30.087987,Gasabo,Kacyiru,0,2.4,protected_well,3,lower_middle
GAS-00956,-1.880142,30.12902,Gasabo,Remera,2,2.2,piped,3,middle
GAS-00957,-1.901346,30.131033,Gasabo,Bumbogo,2,2.6,public_tap,2,middle
GAS-00958,-1.891134,30.123642,Gasabo,Kacyiru,1,2.6,protected_well,3,upper
GAS-00959,-1.923128,30.170827,Gasabo,Kimironko,2,3.0,protected_well,2,low
GAS-00960,-1.93197,30.089158,Gasabo,Remera,3,1.6,piped,3,low
GAS-00961,-1.908681,30.153209,Gasabo,Kacyiru,3,3.0,piped,1,lower_middle
GAS-00962,-1.889279,30.111401,Gasabo,Bumbogo,2,1.6,surface_water,2,middle
GAS-00963,-1.864604,30.144969,Gasabo,Kimironko,2,2.7,public_tap,2,middle
GAS-00964,-1.861069,30.063887,Gasabo,Bumbogo,2,1.4,protected_well,3,low
GAS-00965,-1.92795,30.14757,Gasabo,Kacyiru,1,2.9,public_tap,3,upper
GAS-00966,-1.909329,30.111501,Gasabo,Remera,1,3.0,piped,3,middle
GAS-00967,-1.900845,30.114431,Gasabo,Kacyiru,1,2.1,public_tap,3,middle
GAS-00968,-1.902002,30.12093,Gasabo,Kacyiru,3,3.1,public_tap,2,lower_middle
GAS-00969,-1.913763,30.168653,Gasabo,Kimironko,1,3.0,piped,2,middle
GAS-00970,-1.857391,30.120246,Gasabo,Bumbogo,1,2.6,surface_water,1,lower_middle
GAS-00971,-1.907855,30.111119,Gasabo,Kacyiru,3,2.0,protected_well,1,low
GAS-00972,-1.905133,30.109882,Gasabo,Kacyiru,2,2.4,public_tap,3,lower_middle
GAS-00973,-1.852977,30.129332,Gasabo,Remera,2,2.3,public_tap,2,lower_middle
GAS-00974,-1.931073,30.122781,Gasabo,Remera,2,2.6,piped,2,low
GAS-00975,-1.876693,30.118373,Gasabo,Bumbogo,0,2.7,protected_well,2,lower_middle
GAS-00976,-1.899927,30.086317,Gasabo,Bumbogo,1,2.9,protected_well,3,low
GAS-00977,-1.872596,30.126468,Gasabo,Kimironko,0,2.2,piped,2,low
GAS-00978,-1.874816,30.156102,Gasabo,Bumbogo,1,2.2,protected_well,2,lower_middle
GAS-00979,-1.903904,30.105479,Gasabo,Remera,0,3.0,public_tap,3,middle
GAS-00980,-1.836362,30.041048,Gasabo,Bumbogo,0,2.2,piped,1,low
GAS-00981,-1.843858,30.200652,Gasabo,Kacyiru,3,1.6,protected_well,2,lower_middle
GAS-00982,-1.776822,30.114555,Gasabo,Bumbogo,1,2.3,surface_water,2,low
GAS-00983,-1.924601,30.109143,Gasabo,Bumbogo,3,2.6,piped,2,middle
GAS-00984,-1.922733,30.094508,Gasabo,Kimironko,1,2.3,piped,3,middle
GAS-00985,-1.914149,30.172638,Gasabo,Kacyiru,1,1.3,protected_well,3,lower_middle
GAS-00986,-1.912956,30.107649,Gasabo,Kimironko,1,2.6,protected_well,1,lower_middle
GAS-00987,-1.914981,30.204261,Gasabo,Remera,3,1.5,protected_well,2,lower_middle
GAS-00988,-1.877076,30.145474,Gasabo,Bumbogo,3,2.9,protected_well,2,middle
GAS-00989,-1.874498,30.169479,Gasabo,Bumbogo,0,2.7,public_tap,2,low
GAS-00990,-1.896052,30.075494,Gasabo,Remera,3,2.7,surface_water,2,middle
GAS-00991,-1.898598,30.123133,Gasabo,Kimironko,1,2.1,protected_well,2,low
GAS-00992,-1.857585,30.152413,Gasabo,Kacyiru,4,2.3,protected_well,1,upper
GAS-00993,-1.943873,30.190794,Gasabo,Kimironko,1,2.3,piped,2,lower_middle
GAS-00994,-1.845545,30.035815,Gasabo,Kimironko,3,2.2,public_tap,2,upper
GAS-00995,-1.904656,30.134547,Gasabo,Kacyiru,1,2.3,piped,3,low
GAS-00996,-1.953489,30.042979,Gasabo,Bumbogo,3,1.3,surface_water,2,lower_middle
GAS-00997,-1.917957,30.017772,Gasabo,Kimironko,2,2.3,surface_water,3,low
GAS-00998,-1.891775,30.108745,Gasabo,Remera,2,2.9,public_tap,2,lower_middle
GAS-00999,-1.818569,30.129242,Gasabo,Kacyiru,1,2.4,surface_water,1,lower_middle
GAS-01000,-1.891695,30.130583,Gasabo,Bumbogo,2,2.4,piped,3,lower_middle
GAS-01001,-1.907286,30.160502,Gasabo,Kacyiru,0,1.9,protected_well,3,lower_middle
GAS-01002,-1.882471,30.112477,Gasabo,Remera,1,2.5,protected_well,2,low
GAS-01003,-1.914305,30.121108,Gasabo,Kacyiru,3,2.7,public_tap,1,lower_middle
GAS-01004,-1.793216,30.178084,Gasabo,Kacyiru,2,2.9,protected_well,1,upper
GAS-01005,-1.92458,30.138979,Gasabo,Kimironko,1,2.2,public_tap,2,middle
GAS-01006,-1.907091,30.017314,Gasabo,Remera,2,2.3,public_tap,2,upper
GAS-01007,-1.950589,30.103597,Gasabo,Remera,3,1.9,protected_well,1,lower_middle
GAS-01008,-1.914383,30.118056,Gasabo,Remera,1,3.4,public_tap,3,lower_middle
GAS-01009,-1.872158,30.114369,Gasabo,Kacyiru,1,3.5,piped,3,middle
GAS-01010,-1.91863,30.104727,Gasabo,Remera,1,2.5,piped,2,upper
GAS-01011,-1.896486,30.143018,Gasabo,Remera,1,3.0,protected_well,3,middle
GAS-01012,-1.882425,30.089115,Gasabo,Remera,2,2.3,public_tap,3,lower_middle
GAS-01013,-1.921353,30.100444,Gasabo,Kimironko,1,2.3,protected_well,3,middle
GAS-01014,-1.888839,30.082253,Gasabo,Remera,1,2.8,piped,1,middle
GAS-01015,-1.895565,30.092342,Gasabo,Kacyiru,4,2.8,piped,1,low
GAS-01016,-1.962828,30.135875,Gasabo,Kimironko,2,1.7,protected_well,3,upper
GAS-01017,-1.929258,30.128629,Gasabo,Remera,1,2.3,protected_well,2,low
GAS-01018,-1.894332,30.114923,Gasabo,Remera,1,2.4,piped,2,lower_middle
GAS-01019,-1.913651,30.104978,Gasabo,Kimironko,1,2.7,protected_well,1,middle
GAS-01020,-1.897268,30.124591,Gasabo,Remera,3,2.0,public_tap,2,middle
GAS-01021,-1.885272,30.107251,Gasabo,Kacyiru,2,1.9,protected_well,2,lower_middle
GAS-01022,-1.888282,30.148494,Gasabo,Kacyiru,0,2.5,piped,2,middle
GAS-01023,-1.874134,30.130071,Gasabo,Remera,1,2.1,public_tap,3,lower_middle
GAS-01024,-1.841496,30.106422,Gasabo,Kacyiru,2,1.7,public_tap,2,lower_middle
GAS-01025,-1.903656,30.102554,Gasabo,Kimironko,3,3.4,protected_well,2,lower_middle
GAS-01026,-1.836433,30.125773,Gasabo,Remera,0,1.5,piped,2,low
GAS-01027,-1.833492,30.112543,Gasabo,Kimironko,3,1.8,protected_well,3,lower_middle
GAS-01028,-1.915891,30.063547,Gasabo,Kacyiru,0,2.5,protected_well,2,upper
GAS-01029,-1.896598,30.119296,Gasabo,Remera,3,2.4,piped,2,low
GAS-01030,-1.874987,30.096216,Gasabo,Kimironko,1,3.4,piped,3,low
GAS-01031,-1.91858,30.142644,Gasabo,Kacyiru,2,2.1,public_tap,2,upper
GAS-01032,-1.871461,30.109169,Gasabo,Remera,1,2.7,protected_well,2,lower_middle
GAS-01033,-1.930396,30.106556,Gasabo,Bumbogo,2,2.9,piped,3,upper
GAS-01034,-1.922847,30.071636,Gasabo,Kacyiru,3,2.7,piped,2,low
GAS-01035,-1.891331,30.105135,Gasabo,Kacyiru,1,2.7,public_tap,1,upper
GAS-01036,-1.896022,30.144245,Gasabo,Bumbogo,3,2.5,surface_water,1,middle
GAS-01037,-1.771147,30.128724,Gasabo,Bumbogo,3,1.0,surface_water,1,lower_middle
GAS-01038,-1.898568,30.133225,Gasabo,Kimironko,3,3.0,piped,3,upper
GAS-01039,-1.906731,30.125732,Gasabo,Kacyiru,3,2.7,protected_well,1,middle
GAS-01040,-1.918915,30.119785,Gasabo,Bumbogo,0,3.0,piped,2,middle
GAS-01041,-1.895112,30.131345,Gasabo,Remera,3,3.0,piped,2,middle
GAS-01042,-1.90607,30.159887,Gasabo,Kacyiru,3,2.6,piped,2,upper
GAS-01043,-1.923069,30.151351,Gasabo,Kimironko,1,2.3,protected_well,3,upper
GAS-01044,-1.883867,30.115431,Gasabo,Bumbogo,0,2.3,piped,3,lower_middle
GAS-01045,-1.891988,30.064244,Gasabo,Kacyiru,0,1.1,piped,1,low
GAS-01046,-1.88728,30.144226,Gasabo,Kacyiru,2,1.9,public_tap,2,middle
GAS-01047,-1.912902,30.183722,Gasabo,Bumbogo,1,2.0,public_tap,1,lower_middle
GAS-01048,-1.914842,30.122801,Gasabo,Bumbogo,4,2.9,protected_well,3,low
GAS-01049,-1.887547,30.133045,Gasabo,Bumbogo,2,2.4,public_tap,3,lower_middle
GAS-01050,-1.914028,30.09936,Gasabo,Kacyiru,1,2.6,public_tap,2,middle
GAS-01051,-1.934777,30.117152,Gasabo,Bumbogo,1,2.8,public_tap,2,lower_middle
GAS-01052,-1.908811,30.079279,Gasabo,Bumbogo,0,2.2,protected_well,1,upper
GAS-01053,-1.890416,30.1229,Gasabo,Kacyiru,3,2.8,piped,3,upper
GAS-01054,-1.914544,30.116665,Gasabo,Kacyiru,0,2.6,piped,2,middle
GAS-01055,-1.925636,30.112537,Gasabo,Kimironko,2,2.3,piped,2,middle
GAS-01056,-1.882665,30.149294,Gasabo,Remera,1,1.8,public_tap,2,middle
GAS-01057,-1.895645,30.069611,Gasabo,Kacyiru,1,2.7,surface_water,1,middle
GAS-01058,-1.80294,30.124619,Gasabo,Remera,1,1.5,protected_well,1,low
GAS-01059,-1.905652,30.111547,Gasabo,Kimironko,0,3.1,surface_water,2,lower_middle
GAS-01060,-1.865499,30.129894,Gasabo,Kimironko,3,1.9,public_tap,3,middle
GAS-01061,-1.906273,30.053138,Gasabo,Bumbogo,0,1.6,public_tap,2,middle
GAS-01062,-1.893198,30.108405,Gasabo,Kimironko,4,2.4,piped,2,low
GAS-01063,-1.885705,30.104492,Gasabo,Bumbogo,1,2.9,protected_well,3,lower_middle
GAS-01064,-1.901151,30.10853,Gasabo,Bumbogo,2,2.7,public_tap,3,middle
GAS-01065,-1.881421,30.124499,Gasabo,Kacyiru,3,2.3,surface_water,1,middle
GAS-01066,-1.892385,30.150913,Gasabo,Kacyiru,3,2.7,public_tap,2,low
GAS-01067,-1.897719,30.111509,Gasabo,Remera,1,2.6,surface_water,2,lower_middle
GAS-01068,-1.804535,30.068115,Gasabo,Bumbogo,1,2.0,protected_well,1,middle
GAS-01069,-1.867145,30.100807,Gasabo,Bumbogo,1,2.4,piped,2,low
GAS-01070,-1.866267,30.106197,Gasabo,Remera,1,2.0,public_tap,2,middle
GAS-01071,-1.883109,30.137896,Gasabo,Bumbogo,1,2.1,piped,3,low
GAS-01072,-1.915636,30.122426,Gasabo,Kimironko,3,2.2,piped,2,low
GAS-01073,-1.907194,30.109748,Gasabo,Bumbogo,1,2.8,protected_well,3,upper
GAS-01074,-1.855851,30.145828,Gasabo,Bumbogo,2,1.9,protected_well,3,middle
GAS-01075,-1.879272,30.117422,Gasabo,Bumbogo,0,2.2,piped,3,low
GAS-01076,-1.903239,30.142264,Gasabo,Kacyiru,0,2.6,piped,2,upper
GAS-01077,-1.931711,30.13262,Gasabo,Kimironko,0,2.8,public_tap,3,low
GAS-01078,-1.902535,30.115869,Gasabo,Bumbogo,1,2.5,public_tap,3,middle
GAS-01079,-1.862358,30.103334,Gasabo,Kimironko,0,1.9,public_tap,2,middle
GAS-01080,-1.877894,30.124791,Gasabo,Kimironko,2,1.8,piped,1,upper
GAS-01081,-1.876058,30.104972,Gasabo,Kimironko,1,2.7,protected_well,3,middle
GAS-01082,-1.879955,30.111719,Gasabo,Remera,1,2.4,public_tap,1,lower_middle
GAS-01083,-1.883908,30.136573,Gasabo,Bumbogo,0,2.9,protected_well,2,lower_middle
GAS-01084,-1.88836,30.123969,Gasabo,Kacyiru,3,2.4,piped,3,lower_middle
GAS-01085,-1.902114,30.130116,Gasabo,Kacyiru,0,2.8,piped,3,upper
GAS-01086,-1.882617,30.091208,Gasabo,Kacyiru,1,2.3,public_tap,3,middle
GAS-01087,-1.909317,30.110951,Gasabo,Kacyiru,1,2.3,public_tap,3,upper
GAS-01088,-1.931198,30.033807,Gasabo,Bumbogo,1,2.1,piped,2,low
GAS-01089,-1.935817,30.18167,Gasabo,Kacyiru,1,2.0,protected_well,3,lower_middle
GAS-01090,-1.854395,30.105324,Gasabo,Kimironko,0,3.1,piped,2,lower_middle
GAS-01091,-1.893836,30.14142,Gasabo,Remera,1,2.5,public_tap,2,upper
GAS-01092,-1.908876,30.088711,Gasabo,Kacyiru,2,2.5,piped,3,lower_middle
GAS-01093,-1.884245,30.162752,Gasabo,Kimironko,3,2.8,piped,3,lower_middle
GAS-01094,-1.903234,30.121268,Gasabo,Kacyiru,1,2.7,public_tap,2,middle
GAS-01095,-1.880014,30.141096,Gasabo,Bumbogo,2,1.8,public_tap,2,middle
GAS-01096,-1.92511,30.078985,Gasabo,Kimironko,0,1.3,public_tap,3,lower_middle
GAS-01097,-1.894819,30.120095,Gasabo,Bumbogo,2,2.3,public_tap,2,upper
GAS-01098,-1.870065,30.11845,Gasabo,Kacyiru,2,2.9,piped,1,lower_middle
GAS-01099,-1.902755,30.090525,Gasabo,Kimironko,1,2.5,public_tap,3,upper
GAS-01100,-1.886125,30.133996,Gasabo,Kimironko,1,3.2,protected_well,3,middle
GAS-01101,-1.827415,30.095485,Gasabo,Kimironko,0,2.7,surface_water,2,low
GAS-01102,-1.950127,30.180975,Gasabo,Kacyiru,2,2.0,surface_water,2,low
GAS-01103,-1.93336,30.106836,Gasabo,Remera,0,2.6,public_tap,2,middle
GAS-01104,-1.983711,30.109622,Gasabo,Remera,0,2.4,protected_well,2,middle
GAS-01105,-1.885057,30.124575,Gasabo,Bumbogo,1,2.9,public_tap,3,lower_middle
GAS-01106,-1.877371,30.097136,Gasabo,Remera,0,2.6,piped,2,lower_middle
GAS-01107,-1.926409,30.127716,Gasabo,Kacyiru,3,2.8,protected_well,2,middle
GAS-01108,-1.906074,30.137618,Gasabo,Kimironko,3,2.3,public_tap,2,low
GAS-01109,-1.908405,30.161241,Gasabo,Kimironko,0,2.9,piped,3,middle
GAS-01110,-1.891433,30.08012,Gasabo,Kacyiru,0,3.3,protected_well,3,lower_middle
GAS-01111,-1.897385,30.109179,Gasabo,Kimironko,1,1.9,protected_well,2,low
GAS-01112,-1.888457,30.210779,Gasabo,Remera,2,1.0,public_tap,2,middle
GAS-01113,-1.871696,30.116996,Gasabo,Bumbogo,2,2.2,protected_well,3,low
GAS-01114,-1.897501,30.095817,Gasabo,Kacyiru,1,2.5,public_tap,3,lower_middle
GAS-01115,-1.87146,30.127428,Gasabo,Kimironko,1,3.5,surface_water,2,lower_middle
GAS-01116,-1.930826,30.132402,Gasabo,Kacyiru,3,1.9,surface_water,1,middle
GAS-01117,-1.920249,30.109299,Gasabo,Remera,3,2.4,protected_well,3,lower_middle
GAS-01118,-1.885395,30.112574,Gasabo,Kimironko,1,2.4,piped,3,middle
GAS-01119,-1.916773,30.109197,Gasabo,Kimironko,1,2.3,surface_water,3,middle
GAS-01120,-1.86872,30.136043,Gasabo,Kimironko,2,2.1,piped,2,middle
GAS-01121,-1.908002,30.130083,Gasabo,Kimironko,1,2.9,public_tap,2,low
GAS-01122,-1.868878,30.124935,Gasabo,Kacyiru,1,2.1,protected_well,1,upper
GAS-01123,-1.90807,30.136441,Gasabo,Remera,3,2.1,piped,3,upper
GAS-01124,-1.911616,30.122714,Gasabo,Remera,0,2.5,public_tap,2,upper
GAS-01125,-1.910264,30.109641,Gasabo,Bumbogo,0,3.4,piped,2,middle
GAS-01126,-1.887452,30.117922,Gasabo,Kacyiru,2,3.1,piped,2,lower_middle
GAS-01127,-1.908231,30.105713,Gasabo,Remera,2,3.0,public_tap,3,middle
GAS-01128,-1.859746,30.063229,Gasabo,Kacyiru,2,2.2,protected_well,3,middle
GAS-01129,-1.902947,30.122352,Gasabo,Kacyiru,0,1.1,protected_well,1,low
GAS-01130,-1.891799,30.133266,Gasabo,Remera,1,2.4,public_tap,1,middle
GAS-01131,-1.91517,30.117348,Gasabo,Bumbogo,2,1.8,public_tap,2,low
GAS-01132,-1.876497,30.111823,Gasabo,Bumbogo,3,2.5,public_tap,3,lower_middle
GAS-01133,-1.890569,30.114902,Gasabo,Bumbogo,1,3.2,piped,2,middle
GAS-01134,-1.931623,30.070411,Gasabo,Kimironko,2,2.1,public_tap,3,low
GAS-01135,-1.864492,30.126155,Gasabo,Remera,1,2.3,public_tap,3,lower_middle
GAS-01136,-1.958635,30.104401,Gasabo,Kimironko,1,1.8,protected_well,3,low
GAS-01137,-1.884536,30.102542,Gasabo,Kimironko,1,3.3,public_tap,3,low
GAS-01138,-1.879972,30.110853,Gasabo,Kimironko,0,2.7,piped,2,middle
GAS-01139,-1.916481,30.140292,Gasabo,Kacyiru,2,2.3,public_tap,2,middle
GAS-01140,-1.895661,30.133096,Gasabo,Kacyiru,2,2.6,public_tap,2,low
GAS-01141,-1.952658,30.137352,Gasabo,Remera,2,2.5,surface_water,1,middle
GAS-01142,-1.902865,30.123386,Gasabo,Remera,1,2.8,piped,2,middle
GAS-01143,-1.882653,30.139958,Gasabo,Kacyiru,3,2.7,public_tap,1,low
GAS-01144,-1.886907,30.181708,Gasabo,Kacyiru,2,1.9,public_tap,1,low
GAS-01145,-1.885074,30.123127,Gasabo,Kimironko,2,2.4,public_tap,3,middle
GAS-01146,-1.90581,30.118422,Gasabo,Bumbogo,2,2.4,piped,1,low
GAS-01147,-1.91779,30.111106,Gasabo,Bumbogo,3,3.5,piped,3,middle
GAS-01148,-1.872784,30.102394,Gasabo,Bumbogo,1,2.0,piped,2,middle
GAS-01149,-1.79974,30.109619,Gasabo,Bumbogo,2,2.1,piped,1,middle
GAS-01150,-1.890217,30.109073,Gasabo,Bumbogo,3,3.5,piped,3,upper
KIC-01151,-1.967033,30.093318,Kicukiro,Kagarama,1,2.5,protected_well,3,low
KIC-01152,-2.002745,30.114976,Kicukiro,Kanombe,3,2.5,piped,2,low
KIC-01153,-1.99279,30.103273,Kicukiro,Gikondo,3,2.5,protected_well,2,middle
KIC-01154,-1.978636,30.077746,Kicukiro,Kagarama,3,2.0,piped,3,lower_middle
KIC-01155,-2.040888,30.212881,Kicukiro,Nyarugunga,4,1.4,protected_well,1,low
KIC-01156,-2.07301,30.117096,Kicukiro,Gikondo,1,1.8,surface_water,2,low
KIC-01157,-1.959351,30.050639,Kicukiro,Kagarama,2,3.1,piped,2,middle
KIC-01158,-1.930005,30.078912,Kicukiro,Nyarugunga,3,2.7,public_tap,2,middle
KIC-01159,-1.97487,30.087372,Kicukiro,Kagarama,2,2.0,surface_water,3,lower_middle
KIC-01160,-1.970309,30.080387,Kicukiro,Gikondo,3,3.2,protected_well,1,upper
KIC-01161,-1.963448,30.14846,Kicukiro,Kanombe,3,1.0,surface_water,1,upper
KIC-01162,-1.948147,30.100381,Kicukiro,Nyarugunga,1,2.2,piped,3,lower_middle
KIC-01163,-1.974431,30.12782,Kicukiro,Gikondo,2,2.8,public_tap,2,middle
KIC-01164,-1.989973,30.080273,Kicukiro,Gikondo,1,2.7,piped,3,middle
KIC-01165,-1.975614,30.058149,Kicukiro,Kanombe,1,1.9,protected_well,1,middle
KIC-01166,-1.978421,30.070049,Kicukiro,Kagarama,2,2.4,public_tap,2,middle
KIC-01167,-1.986194,30.111667,Kicukiro,Kanombe,1,2.6,piped,3,lower_middle
KIC-01168,-2.010143,30.101738,Kicukiro,Kanombe,2,1.9,protected_well,3,low
KIC-01169,-1.956801,30.035807,Kicukiro,Kagarama,4,2.5,surface_water,1,lower_middle
KIC-01170,-1.968784,30.107064,Kicukiro,Kagarama,2,2.3,surface_water,3,upper
KIC-01171,-1.991031,30.062965,Kicukiro,Kagarama,2,3.5,piped,3,low
KIC-01172,-1.961353,30.10269,Kicukiro,Gikondo,1,2.7,piped,3,upper
KIC-01173,-1.996726,30.104626,Kicukiro,Gikondo,3,2.5,public_tap,1,lower_middle
KIC-01174,-1.97126,30.104318,Kicukiro,Nyarugunga,3,2.2,public_tap,3,middle
KIC-01175,-1.957453,30.101232,Kicukiro,Nyarugunga,3,2.6,protected_well,3,middle
KIC-01176,-1.990016,30.114811,Kicukiro,Kanombe,2,2.0,piped,3,low
KIC-01177,-1.973105,30.091875,Kicukiro,Kanombe,1,2.9,piped,2,lower_middle
KIC-01178,-1.980202,30.08798,Kicukiro,Nyarugunga,2,1.6,piped,2,middle
KIC-01179,-1.94021,30.043437,Kicukiro,Kanombe,0,2.9,piped,2,low
KIC-01180,-1.961552,30.076357,Kicukiro,Kagarama,4,2.2,public_tap,3,lower_middle
KIC-01181,-1.968284,30.100876,Kicukiro,Gikondo,1,2.0,public_tap,3,middle
KIC-01182,-1.967631,30.077362,Kicukiro,Nyarugunga,1,2.5,public_tap,1,middle
KIC-01183,-1.96363,30.138238,Kicukiro,Gikondo,1,3.0,piped,3,lower_middle
KIC-01184,-1.988006,30.098696,Kicukiro,Nyarugunga,2,2.4,piped,2,low
KIC-01185,-2.001417,30.089988,Kicukiro,Gikondo,4,1.1,protected_well,3,lower_middle
KIC-01186,-1.911659,30.109577,Kicukiro,Nyarugunga,2,2.5,public_tap,3,upper
KIC-01187,-1.978634,30.090822,Kicukiro,Gikondo,1,3.0,piped,2,upper
KIC-01188,-1.972848,30.118476,Kicukiro,Kagarama,0,3.1,piped,3,lower_middle
KIC-01189,-1.948902,30.118881,Kicukiro,Nyarugunga,2,3.4,piped,2,middle
KIC-01190,-1.989049,30.086365,Kicukiro,Nyarugunga,0,2.8,piped,2,lower_middle
KIC-01191,-1.957698,30.132865,Kicukiro,Nyarugunga,4,2.5,piped,3,upper
KIC-01192,-1.938646,30.11497,Kicukiro,Kagarama,1,2.8,public_tap,3,lower_middle
KIC-01193,-1.963349,30.069396,Kicukiro,Gikondo,1,2.7,protected_well,2,upper
KIC-01194,-1.987197,30.125992,Kicukiro,Nyarugunga,2,2.7,public_tap,2,low
KIC-01195,-2.008768,30.102539,Kicukiro,Gikondo,2,2.5,piped,3,lower_middle
KIC-01196,-1.878443,30.133484,Kicukiro,Kagarama,2,2.1,protected_well,2,low
KIC-01197,-1.967935,30.060602,Kicukiro,Kanombe,3,2.2,piped,3,upper
KIC-01198,-1.974154,30.09012,Kicukiro,Nyarugunga,2,1.9,protected_well,2,lower_middle
KIC-01199,-1.939692,30.080294,Kicukiro,Kagarama,0,1.6,piped,2,lower_middle
